
  0%|                                                                                                                                   | 0/500 [00:00<?, ?it/s]
>>> Epoch97 | Iter256 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter257 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter258 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter259 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter260 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter261 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter262 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter263 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter264 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter265 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter266 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter267 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter268 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter269 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter270 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter271 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter272 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter273 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter274 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter275 | voxel: torch.Size([124, 8192])
>>> Epoch97 | Iter276 | voxel: torch.Size([12, 8192])
train/loss: 254.24097472924188
train/lr: 0.00045555678732253304
train/num_steps: 27146
train/cosine_sim_embedding: 0.7900778429602888
train/ms_ssim_image: 0.3311842494923285
train/loss_mae_image: 0.16950322230370035
train/loss_rec: 0.35899776586126336
train/loss_cyc: 0.0007763702215606663
train/loss_ms_ssim_image: 0.668814869133574
train/loss_mse_embedding: 0.3298798158280686
Evaluating...
>>> Epoch97 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval10 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval11 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval13 | voxel: torch.Size([80, 8192])
>>> Epoch97 | Eval14 | voxel: torch.Size([80, 8192])
val/loss: 299.3
val/num_steps: 1470
val/cosine_sim_embedding: 0.7460611979166667
val/ms_ssim_image: 0.23578287760416666
val/loss_mae_image: 0.23511555989583333
val/loss_rec: 0.34165599942207336
val/loss_cyc: 0.0002862594158311064
val/loss_ms_ssim_image: 0.7642578125
val/loss_mse_embedding: 0.4312662760416667

 19%|████████████████                                                                   | 97/500 [9:09:18<38:04:55, 340.19s/it, epoch=97, lr=0.000456, loss=254]
Not best - current_similarity: 0.236 @ epoch 97, best_similarity: 0.273 @ epoch 9
>>> Epoch98 | Iter0 | voxel: torch.Size([124, 8192])

 20%|████████████████▎                                                                  | 98/500 [9:09:24<38:00:05, 340.31s/it, epoch=97, lr=0.000456, loss=254]
>>> Epoch98 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter116 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter117 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter118 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter119 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter120 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter121 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter122 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter123 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter124 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter125 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter126 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter127 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter128 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter129 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter130 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter131 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter132 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter133 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter134 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter135 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter136 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter137 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter138 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter139 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter140 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter141 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter142 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter143 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter144 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter145 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter146 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter147 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter148 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter149 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter150 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter151 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter152 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter153 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter154 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter155 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter156 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter157 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter158 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter159 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter160 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter161 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter162 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter163 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter164 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter165 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter166 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter167 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter168 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter169 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter170 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter171 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter172 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter173 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter174 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter175 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter176 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter177 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter178 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter179 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter180 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter181 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter182 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter183 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter184 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter185 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter186 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter187 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter188 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter189 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter190 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter191 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter192 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter193 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter194 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter195 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter196 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter197 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter198 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter199 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter200 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter201 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter202 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter203 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter204 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter205 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter206 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter207 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter208 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter209 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter210 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter211 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter212 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter213 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter214 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter215 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter216 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter217 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter218 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter219 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter220 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter221 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter222 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter223 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter224 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter225 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter226 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter227 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter228 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter229 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter230 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter231 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter232 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter233 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter234 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter235 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter236 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter237 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter238 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter239 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter240 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter241 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter242 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter243 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter244 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter245 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter246 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter247 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter248 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter249 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter250 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter251 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter252 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter253 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter254 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter255 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter256 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter257 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter258 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter259 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter260 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter261 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter262 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter263 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter264 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter265 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter266 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter267 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter268 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter269 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter270 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter271 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter272 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter273 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter274 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter275 | voxel: torch.Size([124, 8192])
>>> Epoch98 | Iter276 | voxel: torch.Size([12, 8192])
train/loss: 253.8763537906137
train/lr: 0.000454655278035596
train/num_steps: 27423
train/cosine_sim_embedding: 0.7903034747292419
train/ms_ssim_image: 0.33202419900722024
train/loss_mae_image: 0.16906826418659748
train/loss_rec: 0.35716969732343073
train/loss_cyc: 0.0007627033530810129
train/loss_ms_ssim_image: 0.6679634617554152
train/loss_mse_embedding: 0.3294003483190433
Evaluating...
>>> Epoch98 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval10 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval11 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval13 | voxel: torch.Size([80, 8192])
>>> Epoch98 | Eval14 | voxel: torch.Size([80, 8192])
val/loss: 299.6333333333333
val/num_steps: 1485
val/cosine_sim_embedding: 0.7459635416666667
val/ms_ssim_image: 0.2343017578125
val/loss_mae_image: 0.2332763671875
val/loss_rec: 0.3404323677221934
val/loss_cyc: 0.00029709092244350663
val/loss_ms_ssim_image: 0.7657552083333333
val/loss_mse_embedding: 0.43234049479166664

 20%|████████████████▎                                                                  | 98/500 [9:14:59<38:00:05, 340.31s/it, epoch=98, lr=0.000455, loss=254]
Not best - current_similarity: 0.234 @ epoch 98, best_similarity: 0.273 @ epoch 9

 20%|████████████████▍                                                                  | 99/500 [9:15:04<37:54:52, 340.38s/it, epoch=98, lr=0.000455, loss=254]
>>> Epoch99 | Iter1 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch99 | Iter64 | voxel: torch.Size([124, 8192])
